Unnamed: 0,MODE,sv,sw,gc_dist,r_dist,temp_cntl,export,hazmat,wgt_factor,sctg,naics,orig_state,orig_state_full,states_code_o,orig_ma,dest_state,dest_state_full,states_code_d,dest_ma,sctg_n
5390,3,1516,3,379,447,0,0,0,209.0,37,336,34,New Jersey,NJ,408,39,Ohio,OH,184,8
5391,2,6288,10,99,107,0,0,0,17.0,37,336,4,Arizona,AZ,536,4,Arizona,AZ,38060,8
5392,3,1119,2,1803,2045,0,1,0,33.9,37,335,47,Tennessee,TN,400,6,California,CA,348,8
5393,4,13332,16,1847,2013,0,0,0,181.2,37,336,4,Arizona,AZ,38060,45,South Carolina,SC,16700,8
5394,4,9285,30,630,686,0,0,0,122.6,37,334,1,Alabama,AL,99999,42,Pennsylvania,PA,99999,8
5395,1,2282,26,17,27,0,0,0,82.5,37,332,21,Kentucky,KY,178,39,Ohio,OH,178,8
5396,2,41,682,13,14,0,0,0,30.8,37,4239,48,Texas,TX,99999,48,Texas,TX,288,8
5397,4,353,4,2483,4868,0,0,0,420.7,37,336,53,Washington,WA,500,25,Massachusetts,MA,148,8
5398,3,1728,5,116,199,0,0,0,157.4,37,336,40,Oklahoma,OK,538,20,Kansas,KS,556,8
5399,3,3331,4,117,139,0,0,0,141.8,37,336,42,Pennsylvania,PA,428,24,Maryland,MD,47900,8
5400,3,5096,28,996,1214,0,0,0,133.0,37,333,33,New Hampshire,NH,148,13,Georgia,GA,122,8
5401,3,84,2,1934,2430,0,1,0,1213.3,37,4238,13,Georgia,GA,122,6,California,CA,348,8
5402,2,3740,18,7,8,0,0,0,757.4,37,332,39,Ohio,OH,184,39,Ohio,OH,184,8
5403,3,4315,14,1435,2189,0,1,0,179.5,37,333,4,Arizona,AZ,38060,17,Illinois,IL,176,8
5404,4,80,1,2373,2479,0,0,0,21.2,37,336,53,Washington,WA,440,42,Pennsylvania,PA,428,8
5405,3,788,3,225,270,0,0,0,1077.5,37,336,6,California,CA,348,32,Nevada,NV,332,8
5406,3,1452,9,2189,2602,0,0,0,137.0,37,336,4,Arizona,AZ,536,25,Massachusetts,MA,99999,8
5407,3,7085,33,754,892,0,0,0,204.0,37,336,34,New Jersey,NJ,408,13,Georgia,GA,122,8
5408,3,2826,7,1019,1158,0,0,0,263.5,37,332,39,Ohio,OH,184,12,Florida,FL,370,8
5409,2,823,5,51,62,0,0,0,165.5,37,336,5,Arkansas,AR,99999,5,Arkansas,AR,99999,8
5410,3,1236,2,2469,2831,0,0,0,237.1,37,4231,6,California,CA,348,34,New Jersey,NJ,408,8
5411,3,2855,3,11,13,0,0,0,166.5,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
5412,3,783,2,2088,2408,0,0,0,1071.5,37,336,6,California,CA,348,39,Ohio,OH,184,8
5413,4,4242,1719,34,376,0,1,0,43.7,37,336,34,New Jersey,NJ,408,36,New York,NY,408,8
5414,3,33113,64,1333,1515,0,0,0,24.5,37,333,49,Utah,UT,482,18,Indiana,IN,294,8
5415,2,2205,21,13,17,0,0,0,657.2,37,332,48,Texas,TX,206,48,Texas,TX,206,8
5416,1,40,1,1220,1411,0,0,0,2439.3,37,4238,8,Colorado,CO,216,13,Georgia,GA,122,8
5417,1,2311,793,1009,1197,0,0,0,211.9,37,336,53,Washington,WA,500,6,California,CA,348,8
5418,1,26951,299,647,791,0,0,0,27.4,37,332,25,Massachusetts,MA,148,37,North Carolina,NC,99999,8
5419,3,3721,10,1568,2009,0,0,0,277.1,37,326,49,Utah,UT,482,1,Alabama,AL,99999,8
5420,1,71421,3800,938,1324,0,0,0,143.8,37,326,6,California,CA,348,53,Washington,WA,99999,8
5421,3,6259,8,10,1263,0,1,0,161.1,37,4238,6,California,CA,348,6,California,CA,348,8
5422,3,3811,2,2398,2869,0,0,0,3093.2,37,4238,34,New Jersey,NJ,408,53,Washington,WA,500,8
5423,5,99355,188344,771,1314,0,0,0,41.5,37,332,45,South Carolina,SC,99999,19,Iowa,IA,99999,8
5424,3,225,3,1225,1518,0,0,0,57.0,37,334,20,Kansas,KS,556,6,California,CA,348,8
5425,3,446,1,1173,1222,0,0,0,210.6,37,4238,9,Connecticut,CT,25540,12,Florida,FL,370,8
5426,3,3964,5,243,307,0,0,0,173.6,37,336,9,Connecticut,CT,25540,42,Pennsylvania,PA,99999,8
5427,3,597,9,155,180,0,0,0,1448.3,37,332,13,Georgia,GA,99999,13,Georgia,GA,122,8
5428,3,1880,12,65,84,0,0,0,812.5,37,4238,6,California,CA,348,6,California,CA,348,8
5429,2,746,116,38,42,0,0,0,487.9,37,332,48,Texas,TX,206,48,Texas,TX,206,8
5430,2,727,5,14,17,0,0,0,253.3,37,332,9,Connecticut,CT,408,9,Connecticut,CT,408,8
5431,3,190,1,13,20,0,0,0,13819.3,37,4237,20,Kansas,KS,556,20,Kansas,KS,556,8
5432,3,375,47,48,54,0,0,0,1731.7,37,4236,13,Georgia,GA,122,13,Georgia,GA,122,8
5433,3,7131,14,2520,3289,0,1,0,25.1,37,336,12,Florida,FL,45300,53,Washington,WA,500,8
5434,2,13777,26,13,17,0,0,0,652.8,37,332,48,Texas,TX,206,48,Texas,TX,206,8
5435,3,1452,17,32,235,0,1,0,415.9,37,336,36,New York,NY,408,34,New Jersey,NJ,408,8
5436,3,1171,3,12,161,0,1,0,152.5,37,4238,34,New Jersey,NJ,408,34,New Jersey,NJ,408,8
5437,2,4517,11,59,71,0,1,0,384.3,37,332,53,Washington,WA,500,53,Washington,WA,99999,8
5438,1,169918,17433,1214,1419,0,0,0,7.2,37,336,48,Texas,TX,206,6,California,CA,348,8
5439,3,9,1,957,1202,0,0,0,20380.7,37,4238,20,Kansas,KS,556,37,North Carolina,NC,172,8
5440,2,2047,2,11,15,0,0,0,94.9,37,332,25,Massachusetts,MA,99999,9,Connecticut,CT,25540,8
5441,1,4014,1164,1872,2460,0,0,0,17.0,37,336,48,Texas,TX,288,53,Washington,WA,500,8
5442,1,8816,316,934,1123,0,0,0,142.3,37,326,6,California,CA,348,53,Washington,WA,500,8
5443,3,1579,8,18,731,0,1,0,71.5,37,4238,24,Maryland,MD,47900,51,Virginia,VA,47900,8
5444,3,2164,5,994,1172,0,0,0,377.5,37,336,6,California,CA,348,53,Washington,WA,500,8
5445,1,3394,7,70,79,0,0,0,644.7,37,4238,6,California,CA,348,6,California,CA,348,8
5446,1,14486,42947,490,600,0,0,0,33.1,37,331,39,Ohio,OH,198,5,Arkansas,AR,99999,8
5447,3,3116,6,22,290,0,1,0,768.9,37,332,6,California,CA,348,6,California,CA,348,8
5448,3,799,5,2116,2534,0,0,0,170.3,37,336,16,Idaho,ID,99999,34,New Jersey,NJ,428,8
5449,1,228846,37168,116,132,0,0,0,17.0,37,4238,39,Ohio,OH,99999,39,Ohio,OH,198,8
5450,3,26950,37,506,664,0,0,0,7.0,37,326,49,Utah,UT,482,4,Arizona,AZ,38060,8
5451,1,7578,856,2250,2686,0,0,0,395.0,37,336,6,California,CA,41740,51,Virginia,VA,47900,8
5452,1,3679,8934,11,14,0,0,0,1848.8,37,4231,26,Michigan,MI,266,26,Michigan,MI,266,8
5453,3,76,1,2295,2737,0,0,0,939.8,37,4238,6,California,CA,348,12,Florida,FL,370,8
5454,3,2410,11,1052,1187,0,0,0,125.2,37,336,36,New York,NY,160,20,Kansas,KS,556,8
5455,1,14456,933,169,225,0,1,0,853.9,37,336,36,New York,NY,99999,36,New York,NY,160,8
5456,3,8984,12,49,63,0,0,0,108.7,37,332,42,Pennsylvania,PA,408,34,New Jersey,NJ,408,8
5457,3,16,3,346,384,0,0,0,2257.8,37,4238,6,California,CA,348,4,Arizona,AZ,38060,8
5458,3,92,18,979,1188,0,0,0,26.0,37,333,12,Florida,FL,45300,48,Texas,TX,41700,8
5459,3,609,7,1347,1578,0,0,0,60.9,37,336,8,Colorado,CO,216,37,North Carolina,NC,172,8
5460,1,376,4,328,353,0,0,0,71.4,37,332,20,Kansas,KS,556,48,Texas,TX,206,8
5461,3,432,5,169,178,0,0,0,487.6,37,325,29,Missouri,MO,99999,20,Kansas,KS,556,8
5462,1,37232,1551,1164,1450,0,0,0,38.1,37,4235,6,California,CA,348,20,Kansas,KS,556,8
5463,3,2844,11,1188,1325,0,1,0,56.5,37,336,8,Colorado,CO,216,26,Michigan,MI,220,8
5464,3,2665,6,269,574,0,1,0,330.6,37,4238,45,South Carolina,SC,16700,13,Georgia,GA,122,8
5465,3,173,2,90,119,0,0,0,838.1,37,332,18,Indiana,IN,99999,26,Michigan,MI,266,8
5466,1,279,2,208,280,0,0,0,446.5,37,336,39,Ohio,OH,99999,21,Kentucky,KY,99999,8
5467,3,258,5,4,4,0,0,0,248.9,37,336,6,California,CA,348,6,California,CA,348,8
5468,4,8555,171,526,561,0,0,0,48.9,37,336,42,Pennsylvania,PA,430,13,Georgia,GA,122,8
5469,3,2921,54,1337,1526,0,0,0,87.7,37,336,40,Oklahoma,OK,99999,36,New York,NY,408,8
5470,3,2257,30,1965,2311,0,0,0,126.2,37,332,50,Vermont,VT,99999,49,Utah,UT,482,8
5471,4,1510,2,957,2196,0,1,0,126.9,37,4238,12,Florida,FL,370,48,Texas,TX,288,8
5472,4,45955,953,11,1672,0,1,0,158.0,37,332,6,California,CA,348,6,California,CA,348,8
5473,3,308,1,831,954,0,0,0,188.2,37,332,9,Connecticut,CT,25540,17,Illinois,IL,99999,8
5474,3,26823,31,1429,1655,0,0,0,70.3,37,336,20,Kansas,KS,556,25,Massachusetts,MA,148,8
5475,3,3394,5,43,349,0,1,0,359.7,37,4238,6,California,CA,348,6,California,CA,348,8
5476,3,1353,9,1085,1323,0,0,0,170.4,37,336,5,Arkansas,AR,99999,4,Arizona,AZ,38060,8
5477,3,483,5,1582,1833,0,0,0,288.7,37,4238,6,California,CA,348,29,Missouri,MO,476,8
5478,3,173,1,2340,2740,0,0,0,60.0,37,4238,12,Florida,FL,370,6,California,CA,348,8
5479,3,120,1,967,1093,0,0,0,1082.3,37,336,42,Pennsylvania,PA,99999,40,Oklahoma,OK,538,8
5480,3,8789,30,1099,1144,0,0,0,736.7,37,336,4,Arizona,AZ,38060,53,Washington,WA,500,8
5481,3,2781,9,1708,2146,0,0,0,335.8,37,332,53,Washington,WA,500,29,Missouri,MO,476,8
5482,3,2220,4,777,900,0,0,0,52.0,37,334,20,Kansas,KS,99999,39,Ohio,OH,184,8
5483,3,58,2,2107,2567,0,0,0,168.5,37,336,4,Arizona,AZ,99999,12,Florida,FL,370,8
5484,2,1678,11,57,66,0,0,0,334.9,37,327,6,California,CA,348,6,California,CA,348,8
5485,3,1060,1,43,50,0,0,0,192.4,37,336,6,California,CA,348,6,California,CA,348,8
5486,3,40157,20,938,1244,0,1,0,700.5,37,4238,12,Florida,FL,370,51,Virginia,VA,47900,8
5487,2,295,1,43,66,0,0,0,964.6,37,332,53,Washington,WA,500,53,Washington,WA,500,8
5488,3,466,6,127,142,0,0,0,196.8,37,332,12,Florida,FL,300,13,Georgia,GA,496,8
5489,4,94,1,701,799,0,0,0,896.4,37,4238,47,Tennessee,TN,99999,20,Kansas,KS,312,8
5490,1,348,16,1073,1401,0,1,0,673.5,37,334,21,Kentucky,KY,350,23,Maine,ME,99999,8
5491,1,137542,1445,938,1124,0,0,0,201.9,37,336,40,Oklahoma,OK,538,4,Arizona,AZ,38060,8
5492,3,1360,23,69,82,0,0,0,140.3,37,332,24,Maryland,MD,99999,24,Maryland,MD,47900,8
5493,1,716,239,12,17,0,0,0,133.5,37,332,6,California,CA,348,6,California,CA,348,8
5494,3,562,3,3,3,0,0,0,32.2,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
5495,3,21759,64,230,265,0,0,0,12.3,37,331,41,Oregon,OR,440,53,Washington,WA,500,8
5496,3,17,1,5,8,0,0,0,881.1,37,332,20,Kansas,KS,556,20,Kansas,KS,556,8
5497,4,73332,24,626,707,0,0,0,11.0,37,333,6,California,CA,472,4,Arizona,AZ,38060,8
5498,2,93,3,69,115,0,0,0,1961.3,37,332,53,Washington,WA,500,53,Washington,WA,500,8
5499,1,27189,46823,27,32,0,0,0,282.7,37,336,29,Missouri,MO,99999,5,Arkansas,AR,99999,8
5500,3,2108,7,2531,2916,0,0,0,539.7,37,336,6,California,CA,348,9,Connecticut,CT,25540,8
5501,3,4670,2,9,809,0,1,0,157.6,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
5502,3,159,1,1331,1693,0,1,0,2163.7,37,336,22,Louisiana,LA,99999,38,North Dakota,ND,99999,8
5503,1,9144,147,1530,1779,0,0,0,71.1,37,332,21,Kentucky,KY,350,4,Arizona,AZ,38060,8
5504,3,3862,4,22,182,0,1,0,401.8,37,332,6,California,CA,348,6,California,CA,348,8
5505,1,2475,414,445,599,0,0,0,136.5,37,326,8,Colorado,CO,216,16,Idaho,ID,99999,8
5506,2,1290,3,36,42,0,0,0,245.7,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,408,8
5507,2,1488,7,5,5,0,0,0,42.3,37,334,26,Michigan,MI,266,26,Michigan,MI,266,8
5508,3,61,1,466,571,0,0,0,4114.1,37,4238,13,Georgia,GA,122,17,Illinois,IL,99999,8
5509,3,2777,2,581,672,0,0,0,190.0,37,336,36,New York,NY,408,39,Ohio,OH,212,8
5510,3,7439,11,3,1213,0,1,0,190.3,37,336,4,Arizona,AZ,38060,4,Arizona,AZ,38060,8
5511,1,32542,162,674,796,0,0,0,15.3,37,4238,18,Indiana,IN,258,1,Alabama,AL,99999,8
5512,3,266,8,780,955,0,0,0,743.0,37,332,25,Massachusetts,MA,99999,13,Georgia,GA,99999,8
5513,3,280,5,22,1076,0,1,0,776.8,37,332,6,California,CA,348,6,California,CA,348,8
5514,1,418,1605,658,809,0,0,0,126.4,37,334,45,South Carolina,SC,99999,36,New York,NY,408,8
5515,1,395254,34074,234,322,0,0,0,82.5,37,336,39,Ohio,OH,212,17,Illinois,IL,176,8
5516,2,171,1,38,45,0,0,0,35.5,37,332,24,Maryland,MD,12580,24,Maryland,MD,12580,8
5517,3,656,1,1276,1524,0,1,0,25.2,37,333,12,Florida,FL,45300,36,New York,NY,99999,8
5518,1,25769,724,840,1029,0,0,0,228.9,37,336,40,Oklahoma,OK,538,37,North Carolina,NC,172,8
5519,1,2542,1684,407,571,0,0,0,13.3,37,332,20,Kansas,KS,556,31,Nebraska,NE,99999,8
5520,3,10520,44,468,621,0,0,0,521.2,37,332,4,Arizona,AZ,38060,49,Utah,UT,482,8
5521,3,509,67,343,408,0,0,0,431.1,37,335,6,California,CA,348,6,California,CA,99999,8
5522,3,282,2,2118,2181,0,0,0,2299.8,37,4238,6,California,CA,348,12,Florida,FL,300,8
5523,2,250,3,37,45,0,0,0,9027.7,37,332,6,California,CA,348,6,California,CA,348,8
5524,3,1802,3,655,810,0,0,0,78.6,37,334,42,Pennsylvania,PA,428,13,Georgia,GA,122,8
5525,1,34630,1479,950,1152,0,0,0,37.8,37,4235,6,California,CA,348,53,Washington,WA,500,8
5526,3,6197,41,47,57,0,0,0,131.9,37,336,9,Connecticut,CT,25540,9,Connecticut,CT,408,8
5527,1,415,4,1133,1612,0,1,0,195.1,37,332,53,Washington,WA,500,38,North Dakota,ND,99999,8
5528,1,230,15,659,734,0,0,0,143.0,37,332,21,Kentucky,KY,350,20,Kansas,KS,556,8
5529,3,19800,58,960,1151,0,0,0,533.7,37,336,6,California,CA,348,53,Washington,WA,500,8
5530,3,2136,10,1214,1422,0,0,0,795.1,37,4238,6,California,CA,348,48,Texas,TX,206,8
5531,3,3289,17,985,1187,0,0,0,25.1,37,313,48,Texas,TX,41700,18,Indiana,IN,294,8
5532,3,855,33,1710,2106,0,1,0,355.6,37,336,55,Wisconsin,WI,376,53,Washington,WA,99999,8
5533,2,3873,16,4,4,0,0,0,485.4,37,332,6,California,CA,348,6,California,CA,348,8
5534,3,2396,18,755,2831,0,1,0,79.0,37,332,35,New Mexico,NM,99999,48,Texas,TX,288,8
5535,3,3752,2,1307,1588,0,0,0,368.3,37,4238,12,Florida,FL,422,27,Minnesota,MN,378,8
5536,3,328,1,1058,1231,0,0,0,1414.9,37,334,48,Texas,TX,206,54,West Virginia,WV,99999,8
5537,3,14393,80,1653,1950,0,0,0,71.3,37,334,37,North Carolina,NC,99999,4,Arizona,AZ,536,8
5538,1,8258,184,1365,1700,0,0,0,84.7,37,332,48,Texas,TX,206,6,California,CA,488,8
5539,3,759,1,2631,3028,0,0,0,201.1,37,4238,9,Connecticut,CT,25540,6,California,CA,488,8
5540,3,1778,2,1945,2277,0,0,0,527.0,37,332,6,California,CA,348,13,Georgia,GA,122,8
5541,1,2139,11,29,34,0,0,0,1372.6,37,336,53,Washington,WA,500,53,Washington,WA,500,8
5542,3,37,6,244,652,0,1,0,447.8,37,332,39,Ohio,OH,184,51,Virginia,VA,47900,8
5543,4,725,318,929,2269,0,1,0,730.5,37,334,48,Texas,TX,206,45,South Carolina,SC,16700,8
5544,3,853,3,229,303,0,0,0,570.7,37,333,40,Oklahoma,OK,538,48,Texas,TX,206,8
5545,3,2730,27,8,11,0,0,0,152.7,37,332,6,California,CA,348,6,California,CA,348,8
5546,2,2754,46,40,40,0,0,0,292.5,37,332,2,Alaska,AK,99999,2,Alaska,AK,99999,8
5547,1,468,3,11,12,0,0,0,35.3,37,4238,48,Texas,TX,206,48,Texas,TX,206,8
5548,1,375,6,690,836,0,1,0,30.3,37,336,37,North Carolina,NC,268,36,New York,NY,99999,8
5549,3,146,6,2187,2782,0,0,0,139.7,37,332,53,Washington,WA,500,1,Alabama,AL,99999,8
5550,3,1775,2,855,1174,0,0,0,8000.9,37,4238,17,Illinois,IL,99999,48,Texas,TX,288,8
5551,1,1512,4,1132,1532,0,0,0,854.5,37,334,53,Washington,WA,500,4,Arizona,AZ,38060,8
5552,2,4852,137,5,6,0,0,0,410.4,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
5553,1,5563,29,295,386,0,0,0,26.2,37,336,25,Massachusetts,MA,148,36,New York,NY,99999,8
5554,3,5410,27,9,12,0,0,0,136.3,37,336,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
5555,3,2734,1,2336,2754,0,1,0,40.4,37,4238,12,Florida,FL,370,6,California,CA,348,8
5556,3,9543,1,1663,1965,0,0,0,43.6,37,335,34,New Jersey,NJ,408,48,Texas,TX,99999,8
5557,3,586,17,653,680,0,0,0,358.0,37,336,55,Wisconsin,WI,376,20,Kansas,KS,556,8
5558,2,154,5,2,3,0,0,0,9602.5,37,332,6,California,CA,348,6,California,CA,348,8
5559,3,3555,17,1214,1449,0,0,0,766.7,37,4238,6,California,CA,348,48,Texas,TX,206,8
5560,3,101,2,604,832,0,0,0,850.8,37,332,18,Indiana,IN,99999,37,North Carolina,NC,99999,8
5561,3,2376,2,37,44,0,0,0,72.9,37,332,50,Vermont,VT,99999,50,Vermont,VT,99999,8
5562,3,282,40,43,50,0,0,0,94.7,37,326,53,Washington,WA,500,53,Washington,WA,500,8
5563,2,36,1,58,65,0,0,0,15172.2,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
5564,2,6202,24575,75,102,0,0,0,31.7,37,4238,42,Pennsylvania,PA,99999,36,New York,NY,160,8
5565,3,607,10,2442,3048,0,0,0,192.3,37,332,12,Florida,FL,300,53,Washington,WA,500,8
5566,2,653,3,19,22,0,0,0,811.8,37,332,53,Washington,WA,500,53,Washington,WA,500,8
5567,2,1501,11,5,6,0,0,0,325.6,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
5568,2,1120,6,3,3,0,0,0,420.1,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
5569,1,2977,18,1437,1852,0,0,0,527.7,37,336,20,Kansas,KS,556,53,Washington,WA,500,8
5570,3,20393,3,1591,2053,0,1,0,161.8,37,334,27,Minnesota,MN,378,6,California,CA,488,8
5571,1,2533,29,143,194,0,0,0,118.0,37,334,1,Alabama,AL,99999,13,Georgia,GA,122,8
5572,1,23,108,8,8,0,0,0,158.7,37,314,17,Illinois,IL,476,17,Illinois,IL,476,8
5573,1,1003,5,656,781,0,0,0,368.7,37,332,29,Missouri,MO,312,13,Georgia,GA,122,8
5574,3,3103,14,1217,1459,0,0,0,43.0,37,336,12,Florida,FL,370,17,Illinois,IL,99999,8
5575,3,10666,8,599,1382,0,1,0,160.5,37,334,27,Minnesota,MN,378,21,Kentucky,KY,350,8
5576,1,51498,2074,138,145,0,0,0,180.7,37,336,48,Texas,TX,99999,48,Texas,TX,206,8
5577,3,1353,1,830,2353,0,1,0,1760.7,37,336,8,Colorado,CO,99999,6,California,CA,348,8
5578,3,6444,3,437,645,0,0,0,172.9,37,332,36,New York,NY,160,51,Virginia,VA,545,8
5579,3,147,25,453,559,0,0,0,624.0,37,336,55,Wisconsin,WI,376,29,Missouri,MO,99999,8
5580,5,349862,1015384,730,981,0,0,0,33.0,37,331,5,Arkansas,AR,99999,31,Nebraska,NE,99999,8
5581,3,894,25,1493,1724,0,0,0,26.6,37,336,25,Massachusetts,MA,99999,48,Texas,TX,206,8
5582,3,377,3,2520,3037,0,0,0,81.2,37,332,50,Vermont,VT,99999,6,California,CA,488,8
5583,1,11910,473,840,986,0,0,0,370.6,37,336,6,California,CA,348,41,Oregon,OR,440,8
5584,3,22,1,271,331,0,0,0,519.6,37,336,12,Florida,FL,300,1,Alabama,AL,99999,8
5585,1,15846,5683,448,565,0,0,0,41.4,37,332,42,Pennsylvania,PA,430,55,Wisconsin,WI,376,8
5586,1,41955,33201,564,685,0,0,0,110.3,37,331,17,Illinois,IL,476,51,Virginia,VA,99999,8
5587,3,2524,28,2231,2580,0,0,0,181.1,37,332,12,Florida,FL,99999,6,California,CA,348,8
5588,3,5992,4,894,1120,0,1,0,305.5,37,334,19,Iowa,IA,99999,51,Virginia,VA,545,8
5589,1,204,6,212,242,0,0,0,355.7,37,332,29,Missouri,MO,312,40,Oklahoma,OK,538,8
5590,4,1578,46,546,823,0,0,0,2653.9,37,336,42,Pennsylvania,PA,99999,26,Michigan,MI,99999,8
5591,3,85,1,2377,2707,0,0,0,619.8,37,334,6,California,CA,348,42,Pennsylvania,PA,408,8
5592,4,64343,297,3,140,0,1,0,204.2,37,4238,6,California,CA,348,6,California,CA,348,8
5593,3,3375,16,2454,3051,0,0,0,142.5,37,332,12,Florida,FL,300,53,Washington,WA,500,8
5594,1,1399,5,697,777,0,0,0,104.8,37,326,13,Georgia,GA,122,48,Texas,TX,206,8
5595,2,168,2,9,10,0,0,0,256.4,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
5596,3,17019,16,28,1097,0,1,0,535.2,37,336,6,California,CA,348,6,California,CA,348,8
5597,3,19034,17,491,564,0,0,0,48.6,37,336,36,New York,NY,464,21,Kentucky,KY,178,8
5598,3,444,1,586,691,0,0,0,94.6,37,336,40,Oklahoma,OK,538,17,Illinois,IL,176,8
5599,3,19913,4,5,6,0,0,0,319.7,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
5600,3,224,1,824,1233,0,0,0,243.8,37,336,30,Montana,MT,99999,6,California,CA,488,8
5601,3,17108,7,1929,1945,0,0,0,44.3,37,334,49,Utah,UT,482,51,Virginia,VA,545,8
5602,1,21428,2143,1262,1511,0,0,0,140.8,37,332,29,Missouri,MO,476,4,Arizona,AZ,38060,8
5603,1,120597,108812,1114,1276,0,0,0,185.5,37,336,22,Louisiana,LA,99999,10,Delaware,DE,428,8
5604,3,5176,12,1860,2267,0,0,0,179.0,37,336,53,Washington,WA,500,18,Indiana,IN,294,8
5605,1,467,10,1624,1823,0,0,0,474.7,37,336,8,Colorado,CO,216,36,New York,NY,104,8
5606,3,9224,47,2338,2683,0,0,0,86.0,37,336,6,California,CA,472,42,Pennsylvania,PA,99999,8
5607,3,6024,19,1970,2351,0,0,0,201.5,37,336,26,Michigan,MI,220,6,California,CA,41740,8
5608,1,31698,1223,42,54,0,1,0,218.3,37,332,6,California,CA,348,6,California,CA,348,8
5609,1,3333,16,517,647,0,0,0,124.9,37,334,1,Alabama,AL,99999,17,Illinois,IL,176,8
5610,4,569,1,146,321,0,1,0,150.0,37,339,44,Rhode Island,RI,148,36,New York,NY,408,8
5611,3,1221,9,855,975,0,0,0,121.1,37,314,12,Florida,FL,422,48,Texas,TX,288,8
5612,1,46578,595,16,18,0,0,0,10.8,37,332,25,Massachusetts,MA,148,25,Massachusetts,MA,148,8
5613,1,2102,315,43,51,0,0,0,52.4,37,332,41,Oregon,OR,440,41,Oregon,OR,440,8
5614,4,3138,2,13,151,0,1,0,1436.2,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
5615,3,441,30,288,354,0,0,0,3926.3,37,4238,13,Georgia,GA,122,45,South Carolina,SC,99999,8
5616,3,3414,4,303,414,0,0,0,210.9,37,336,26,Michigan,MI,266,21,Kentucky,KY,178,8
5617,1,14419,22014,1234,1576,0,0,0,33.7,37,332,20,Kansas,KS,312,53,Washington,WA,99999,8
5618,2,153,27,6,7,0,0,0,869.9,37,332,9,Connecticut,CT,408,9,Connecticut,CT,408,8
5619,1,264,152,494,589,0,0,0,1511.3,37,4238,37,North Carolina,NC,268,1,Alabama,AL,99999,8
5620,3,1557,6,24,1278,0,1,0,832.4,37,4238,6,California,CA,348,6,California,CA,348,8
5621,3,2181,14,1114,1337,0,0,0,528.2,37,4238,36,New York,NY,408,12,Florida,FL,370,8
5622,1,12406,182,1710,2306,0,0,0,22.1,37,336,53,Washington,WA,440,48,Texas,TX,12420,8
5623,1,10150,387,2025,2530,0,0,0,735.6,37,336,41,Oregon,OR,440,1,Alabama,AL,99999,8
5624,3,1422,1,2578,3009,0,0,0,2229.8,37,334,6,California,CA,348,25,Massachusetts,MA,148,8
5625,1,29711,426,1208,1496,0,0,0,90.4,37,336,6,California,CA,348,20,Kansas,KS,556,8
5626,3,60,12,1052,1187,0,0,0,333.7,37,336,36,New York,NY,160,20,Kansas,KS,556,8
5627,2,6618,19,7,8,0,0,0,769.3,37,332,39,Ohio,OH,184,39,Ohio,OH,184,8
5628,3,820,10,27,35,0,0,0,176.8,37,4238,6,California,CA,348,6,California,CA,348,8
5629,3,23344,34,888,1110,0,0,0,49.7,37,332,13,Georgia,GA,496,40,Oklahoma,OK,538,8
5630,4,47471,133,629,666,0,0,0,81.2,37,336,6,California,CA,472,53,Washington,WA,500,8
5631,4,94385,38,2342,2434,0,0,0,64.0,37,334,36,New York,NY,99999,6,California,CA,348,8
5632,3,272,10,79,103,0,0,0,32.4,37,336,42,Pennsylvania,PA,428,42,Pennsylvania,PA,99999,8
5633,3,3465,19,1490,1703,0,0,0,99.8,37,336,8,Colorado,CO,216,51,Virginia,VA,40060,8
5634,3,811,19,2131,2422,0,0,0,180.5,37,332,12,Florida,FL,300,6,California,CA,348,8
5635,4,32584,78,43,186,0,1,0,21.3,37,4238,6,California,CA,348,6,California,CA,348,8
5636,3,4561,96,5,7,0,0,0,245.5,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
5637,4,652,1,146,315,0,1,0,149.6,37,339,44,Rhode Island,RI,148,36,New York,NY,408,8
5638,3,13192,27,3,273,0,1,0,78.0,37,334,6,California,CA,348,6,California,CA,348,8
5639,3,5060,3,9,13,0,0,0,596.2,37,332,4,Arizona,AZ,38060,4,Arizona,AZ,38060,8
5640,3,725,2,297,400,0,0,0,76.7,37,332,50,Vermont,VT,99999,36,New York,NY,160,8
5641,1,170954,403,1106,1302,0,0,0,166.6,37,336,54,West Virginia,WV,99999,48,Texas,TX,206,8
5642,5,122994,69104,5,5,0,0,0,42.8,37,336,48,Texas,TX,288,48,Texas,TX,288,8
5643,1,50411,2203,218,389,0,0,0,91.5,37,336,48,Texas,TX,99999,5,Arkansas,AR,99999,8
